date,location,latitude,longitude,tmax,tmin,rainfall_mm,cloud_amt,data_source,state,region
2017-10-17,Srinagar,34.0837,74.7973,20.28,5.45,0.0,8.36,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-18,Srinagar,34.0837,74.7973,20.99,5.73,0.0,7.66,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-19,Srinagar,34.0837,74.7973,19.68,7.35,0.0,13.72,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-20,Srinagar,34.0837,74.7973,17.69,5.87,0.0,37.68,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-21,Srinagar,34.0837,74.7973,19.32,4.22,0.0,6.55,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-22,Srinagar,34.0837,74.7973,13.95,5.03,0.31,72.87,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-23,Srinagar,34.0837,74.7973,13.12,2.24,0.01,60.9,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-24,Srinagar,34.0837,74.7973,15.82,3.45,0.0,22.28,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-25,Srinagar,34.0837,74.7973,18.89,4.11,0.0,10.52,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-26,Srinagar,34.0837,74.7973,16.97,4.66,0.0,8.49,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-27,Srinagar,34.0837,74.7973,15.42,2.98,0.0,5.93,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-28,Srinagar,34.0837,74.7973,15.78,3.89,0.0,12.3,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-29,Srinagar,34.0837,74.7973,15.82,3.4,0.0,9.45,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-30,Srinagar,34.0837,74.7973,17.59,4.63,0.0,4.61,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-10-31,Srinagar,34.0837,74.7973,17.46,4.18,0.0,22.7,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-01,Srinagar,34.0837,74.7973,17.68,3.59,0.0,7.53,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-02,Srinagar,34.0837,74.7973,17.04,5.13,0.0,8.34,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-03,Srinagar,34.0837,74.7973,19.13,4.59,0.0,6.87,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-04,Srinagar,34.0837,74.7973,17.75,5.58,0.0,8.44,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-05,Srinagar,34.0837,74.7973,19.22,4.98,0.0,23.55,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-06,Srinagar,34.0837,74.7973,18.25,5.11,0.0,7.68,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-07,Srinagar,34.0837,74.7973,17.36,4.68,0.0,10.22,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-08,Srinagar,34.0837,74.7973,14.94,3.53,0.0,23.22,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-09,Srinagar,34.0837,74.7973,14.54,2.71,0.0,10.74,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-10,Srinagar,34.0837,74.7973,13.94,2.9,0.0,56.3,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-11,Srinagar,34.0837,74.7973,14.56,2.81,0.0,36.65,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-12,Srinagar,34.0837,74.7973,13.0,1.93,0.0,26.55,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-13,Srinagar,34.0837,74.7973,12.19,1.93,0.0,42.24,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-14,Srinagar,34.0837,74.7973,8.96,0.87,1.22,98.23,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-15,Srinagar,34.0837,74.7973,7.33,-0.31,3.21,91.44,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-16,Srinagar,34.0837,74.7973,5.65,-1.34,2.67,81.44,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-17,Srinagar,34.0837,74.7973,6.2,-1.4,0.88,92.24,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-18,Srinagar,34.0837,74.7973,5.92,-3.6,5.81,97.61,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-19,Srinagar,34.0837,74.7973,5.98,-2.87,0.82,60.56,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-20,Srinagar,34.0837,74.7973,7.32,-3.43,0.0,57.08,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-21,Srinagar,34.0837,74.7973,8.97,-4.78,0.0,37.82,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-22,Srinagar,34.0837,74.7973,9.49,-4.22,0.0,29.46,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-23,Srinagar,34.0837,74.7973,10.66,-4.59,0.0,58.86,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-24,Srinagar,34.0837,74.7973,12.3,-1.28,0.0,55.15,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-25,Srinagar,34.0837,74.7973,11.84,1.24,0.0,88.91,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-26,Srinagar,34.0837,74.7973,10.93,0.35,0.0,52.33,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-27,Srinagar,34.0837,74.7973,10.0,0.49,0.0,32.59,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-28,Srinagar,34.0837,74.7973,9.71,-1.57,0.0,67.47,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-29,Srinagar,34.0837,74.7973,8.75,-1.6,0.0,65.65,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-11-30,Srinagar,34.0837,74.7973,10.34,-2.83,0.0,23.13,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-01,Srinagar,34.0837,74.7973,10.44,-1.31,0.0,51.94,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-02,Srinagar,34.0837,74.7973,10.29,1.44,0.0,54.56,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-03,Srinagar,34.0837,74.7973,8.9,-0.7,0.0,40.19,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-04,Srinagar,34.0837,74.7973,8.48,-2.67,0.0,19.74,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-05,Srinagar,34.0837,74.7973,7.11,-4.29,0.0,27.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-06,Srinagar,34.0837,74.7973,8.01,-1.88,0.03,69.77,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-07,Srinagar,34.0837,74.7973,11.2,-1.55,0.0,43.71,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-08,Srinagar,34.0837,74.7973,15.23,-2.77,0.0,43.08,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-09,Srinagar,34.0837,74.7973,12.1,3.45,0.0,99.05,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-10,Srinagar,34.0837,74.7973,10.57,1.06,0.0,73.94,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-11,Srinagar,34.0837,74.7973,5.44,-1.66,23.47,99.92,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-12,Srinagar,34.0837,74.7973,-0.15,-5.16,15.0,93.17,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-13,Srinagar,34.0837,74.7973,-2.37,-10.4,4.37,90.48,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-14,Srinagar,34.0837,74.7973,-0.66,-10.13,0.33,94.75,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-15,Srinagar,34.0837,74.7973,1.0,-8.98,0.0,82.79,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-16,Srinagar,34.0837,74.7973,2.81,-9.33,0.0,52.58,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-17,Srinagar,34.0837,74.7973,5.34,-9.57,0.0,45.93,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-18,Srinagar,34.0837,74.7973,8.17,-7.76,0.0,74.31,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-19,Srinagar,34.0837,74.7973,8.81,-4.55,0.08,89.42,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-20,Srinagar,34.0837,74.7973,7.64,-2.0,1.61,95.52,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-21,Srinagar,34.0837,74.7973,3.83,-4.73,2.25,92.85,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-22,Srinagar,34.0837,74.7973,5.99,-9.83,0.0,52.14,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-23,Srinagar,34.0837,74.7973,6.34,-8.85,0.0,92.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-24,Srinagar,34.0837,74.7973,6.62,-5.15,0.0,73.31,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-25,Srinagar,34.0837,74.7973,8.05,-8.85,0.0,55.01,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-26,Srinagar,34.0837,74.7973,11.05,-1.45,0.0,97.71,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-27,Srinagar,34.0837,74.7973,8.46,-0.4,0.0,72.72,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-28,Srinagar,34.0837,74.7973,6.21,-3.29,0.0,53.04,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-29,Srinagar,34.0837,74.7973,7.36,-6.8,0.0,39.93,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-30,Srinagar,34.0837,74.7973,7.37,-5.22,0.0,33.23,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2017-12-31,Srinagar,34.0837,74.7973,6.0,-4.74,0.0,72.17,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-01,Srinagar,34.0837,74.7973,5.93,-5.39,0.0,32.26,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-02,Srinagar,34.0837,74.7973,6.66,-6.96,0.0,37.48,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-03,Srinagar,34.0837,74.7973,6.82,-4.43,0.0,61.28,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-04,Srinagar,34.0837,74.7973,5.0,-4.31,0.16,85.06,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-05,Srinagar,34.0837,74.7973,1.09,-5.88,0.06,89.48,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-06,Srinagar,34.0837,74.7973,3.81,-8.36,0.0,49.95,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-07,Srinagar,34.0837,74.7973,5.74,-7.82,0.0,36.14,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-08,Srinagar,34.0837,74.7973,5.97,-7.76,0.0,38.68,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-09,Srinagar,34.0837,74.7973,7.34,-4.46,0.0,39.08,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-10,Srinagar,34.0837,74.7973,8.38,-2.8,0.0,55.3,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-11,Srinagar,34.0837,74.7973,8.12,0.45,0.0,98.35,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-12,Srinagar,34.0837,74.7973,9.95,0.66,0.0,43.61,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-13,Srinagar,34.0837,74.7973,9.19,-4.62,0.0,37.17,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-14,Srinagar,34.0837,74.7973,7.92,-2.66,0.0,45.19,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-15,Srinagar,34.0837,74.7973,9.46,-6.86,0.0,39.61,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-16,Srinagar,34.0837,74.7973,9.7,-2.77,0.0,57.6,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-17,Srinagar,34.0837,74.7973,4.82,-4.47,0.77,95.61,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-18,Srinagar,34.0837,74.7973,7.01,-5.14,0.02,88.2,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-19,Srinagar,34.0837,74.7973,9.06,-2.14,0.0,42.59,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-20,Srinagar,34.0837,74.7973,12.77,-6.75,0.0,35.85,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-21,Srinagar,34.0837,74.7973,13.2,-2.84,0.0,37.89,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-22,Srinagar,34.0837,74.7973,10.75,-0.95,0.0,30.12,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-23,Srinagar,34.0837,74.7973,3.99,-4.31,0.59,59.83,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-24,Srinagar,34.0837,74.7973,6.36,-4.96,0.0,39.4,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-25,Srinagar,34.0837,74.7973,6.06,-4.34,0.0,33.89,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-26,Srinagar,34.0837,74.7973,5.1,-4.74,0.0,49.0,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-27,Srinagar,34.0837,74.7973,4.77,-6.27,0.0,44.98,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-28,Srinagar,34.0837,74.7973,5.92,-4.33,0.0,70.12,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-29,Srinagar,34.0837,74.7973,6.37,-3.01,0.26,95.54,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-30,Srinagar,34.0837,74.7973,7.06,-2.96,1.67,96.73,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-01-31,Srinagar,34.0837,74.7973,7.97,-1.74,2.39,94.71,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-01,Srinagar,34.0837,74.7973,5.48,-2.87,1.34,81.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-02,Srinagar,34.0837,74.7973,6.48,-5.96,0.0,53.25,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-03,Srinagar,34.0837,74.7973,5.51,-4.19,0.0,56.19,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-04,Srinagar,34.0837,74.7973,7.13,-4.65,0.0,41.75,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-05,Srinagar,34.0837,74.7973,6.57,-4.23,0.0,59.31,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-06,Srinagar,34.0837,74.7973,5.39,-5.66,0.0,44.17,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-07,Srinagar,34.0837,74.7973,5.26,-4.18,0.0,73.96,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-08,Srinagar,34.0837,74.7973,4.94,-3.76,0.0,46.8,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-09,Srinagar,34.0837,74.7973,5.89,-4.99,0.0,60.05,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-10,Srinagar,34.0837,74.7973,3.43,-3.42,0.0,87.08,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-11,Srinagar,34.0837,74.7973,5.51,-4.89,3.17,98.24,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-12,Srinagar,34.0837,74.7973,-1.42,-3.64,31.83,99.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-13,Srinagar,34.0837,74.7973,-0.47,-9.3,7.09,91.86,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-14,Srinagar,34.0837,74.7973,3.49,-8.61,0.0,83.74,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-15,Srinagar,34.0837,74.7973,5.94,-3.08,0.0,97.04,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-16,Srinagar,34.0837,74.7973,6.29,-2.3,0.0,84.2,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-17,Srinagar,34.0837,74.7973,6.9,-2.18,0.0,58.23,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-18,Srinagar,34.0837,74.7973,8.15,-6.55,0.0,43.34,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-19,Srinagar,34.0837,74.7973,10.72,-4.97,0.0,62.62,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-20,Srinagar,34.0837,74.7973,11.46,-0.33,0.78,66.87,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-21,Srinagar,34.0837,74.7973,7.35,0.04,6.06,94.34,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-22,Srinagar,34.0837,74.7973,8.94,-1.49,0.0,82.44,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-23,Srinagar,34.0837,74.7973,10.62,-3.22,0.08,74.83,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-24,Srinagar,34.0837,74.7973,4.5,-1.01,19.62,99.53,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-25,Srinagar,34.0837,74.7973,6.92,-2.16,2.55,87.62,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-26,Srinagar,34.0837,74.7973,12.07,-2.05,0.0,97.73,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-27,Srinagar,34.0837,74.7973,9.4,1.21,0.0,71.21,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-02-28,Srinagar,34.0837,74.7973,10.78,0.16,0.0,94.06,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-01,Srinagar,34.0837,74.7973,9.34,1.37,8.42,98.68,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-02,Srinagar,34.0837,74.7973,6.71,0.39,9.75,99.3,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-03,Srinagar,34.0837,74.7973,4.24,-0.76,12.31,99.15,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-04,Srinagar,34.0837,74.7973,6.32,-2.82,0.9,88.43,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-05,Srinagar,34.0837,74.7973,6.93,-1.61,0.07,67.74,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-06,Srinagar,34.0837,74.7973,11.14,-4.86,0.0,29.75,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-07,Srinagar,34.0837,74.7973,12.2,-1.59,0.0,24.45,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-08,Srinagar,34.0837,74.7973,11.78,0.7,0.01,60.02,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-09,Srinagar,34.0837,74.7973,8.89,0.88,0.08,90.48,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-10,Srinagar,34.0837,74.7973,12.68,0.07,0.0,39.76,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-11,Srinagar,34.0837,74.7973,14.41,-0.8,0.0,60.75,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-12,Srinagar,34.0837,74.7973,12.15,1.24,0.0,93.55,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-13,Srinagar,34.0837,74.7973,11.52,2.88,2.74,98.4,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-14,Srinagar,34.0837,74.7973,10.42,1.38,8.12,99.46,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-15,Srinagar,34.0837,74.7973,7.13,-1.23,10.87,96.52,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-16,Srinagar,34.0837,74.7973,8.64,-4.04,0.17,66.4,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-17,Srinagar,34.0837,74.7973,11.69,-2.42,0.0,35.49,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-18,Srinagar,34.0837,74.7973,14.82,-0.27,0.0,78.6,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-19,Srinagar,34.0837,74.7973,13.86,2.57,0.0,48.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-20,Srinagar,34.0837,74.7973,12.97,1.22,0.4,87.18,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-21,Srinagar,34.0837,74.7973,11.55,1.3,5.75,96.65,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-22,Srinagar,34.0837,74.7973,10.81,0.65,1.49,67.31,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-23,Srinagar,34.0837,74.7973,13.14,1.57,0.07,71.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-24,Srinagar,34.0837,74.7973,13.19,1.27,0.01,68.78,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-25,Srinagar,34.0837,74.7973,17.78,0.64,0.0,40.51,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-26,Srinagar,34.0837,74.7973,19.25,1.35,0.0,48.23,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-27,Srinagar,34.0837,74.7973,16.37,4.53,0.0,80.9,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-28,Srinagar,34.0837,74.7973,15.71,3.65,0.0,45.27,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-29,Srinagar,34.0837,74.7973,17.07,2.89,0.0,27.94,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-30,Srinagar,34.0837,74.7973,19.0,3.4,0.0,24.85,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-03-31,Srinagar,34.0837,74.7973,21.72,1.65,0.0,18.67,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-01,Srinagar,34.0837,74.7973,20.13,5.23,0.0,20.85,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-02,Srinagar,34.0837,74.7973,19.62,6.25,0.64,57.09,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-03,Srinagar,34.0837,74.7973,16.0,5.27,7.59,97.32,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-04,Srinagar,34.0837,74.7973,17.37,3.72,0.02,59.23,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-05,Srinagar,34.0837,74.7973,17.4,4.63,0.12,66.58,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-06,Srinagar,34.0837,74.7973,14.15,5.96,3.5,65.16,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-07,Srinagar,34.0837,74.7973,17.12,5.49,0.04,39.73,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-08,Srinagar,34.0837,74.7973,15.43,5.77,7.23,93.29,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-09,Srinagar,34.0837,74.7973,12.91,4.86,16.98,99.64,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-10,Srinagar,34.0837,74.7973,10.94,3.95,11.74,99.35,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-11,Srinagar,34.0837,74.7973,8.08,3.4,16.83,96.2,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-12,Srinagar,34.0837,74.7973,10.58,2.01,0.4,61.11,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-13,Srinagar,34.0837,74.7973,14.77,0.81,0.0,36.03,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-14,Srinagar,34.0837,74.7973,16.4,2.59,0.0,32.72,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-15,Srinagar,34.0837,74.7973,17.03,4.44,0.0,49.99,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-16,Srinagar,34.0837,74.7973,12.26,3.72,8.95,99.07,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-17,Srinagar,34.0837,74.7973,10.08,2.98,8.87,98.82,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-18,Srinagar,34.0837,74.7973,14.18,3.84,5.31,96.24,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-19,Srinagar,34.0837,74.7973,13.69,2.69,5.22,94.87,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-20,Srinagar,34.0837,74.7973,7.74,-2.32,29.34,99.03,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-21,Srinagar,34.0837,74.7973,10.17,-2.56,0.33,71.75,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-22,Srinagar,34.0837,74.7973,14.85,-1.53,0.0,31.46,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-23,Srinagar,34.0837,74.7973,18.88,2.4,0.0,15.06,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-24,Srinagar,34.0837,74.7973,21.21,4.92,0.0,21.3,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-25,Srinagar,34.0837,74.7973,19.1,7.19,0.03,40.67,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-26,Srinagar,34.0837,74.7973,19.5,6.11,0.0,42.09,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-27,Srinagar,34.0837,74.7973,19.03,7.8,0.01,26.73,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-28,Srinagar,34.0837,74.7973,19.59,7.66,0.01,32.4,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-29,Srinagar,34.0837,74.7973,20.31,6.08,0.0,13.52,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-04-30,Srinagar,34.0837,74.7973,21.61,6.98,0.0,14.77,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-01,Srinagar,34.0837,74.7973,21.19,10.23,0.0,55.46,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-02,Srinagar,34.0837,74.7973,17.23,8.22,1.1,95.36,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-03,Srinagar,34.0837,74.7973,15.81,4.66,4.14,97.46,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-04,Srinagar,34.0837,74.7973,17.35,4.54,0.48,76.97,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-05,Srinagar,34.0837,74.7973,17.39,7.12,0.64,85.76,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-06,Srinagar,34.0837,74.7973,15.14,4.96,13.14,95.55,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-07,Srinagar,34.0837,74.7973,13.26,3.83,10.26,98.47,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-08,Srinagar,34.0837,74.7973,13.8,4.61,2.35,88.78,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-09,Srinagar,34.0837,74.7973,16.43,4.44,0.19,51.27,NASA_POWER,Jammu & Kashmir,North (Himalayan)
2018-05-10,Srinagar,34.0837,74.7973,21.62,5.39,0.01,20.23,NASA_POWER,Jammu & Kashmir,North (Himalayan)
